Transcript,Gene,Alias,Fold Change,Direction,Total FPKM,Q-Value,Description
AT5G57360.2,AT5G57360,ADO1,1.00,UP,8.28,1,adagio protein 1
AT5G57490.1,AT5G57490,VDAC4,1.00,UP,12.25,1,voltage dependent anion channel 4
AT5G57625.1,AT5G57625,,1.00,UP,11.67,1,SCP-like extracellular protein domain-containing protein
AT5G57655.2,AT5G57655,,1.00,UP,26.97,1,xylose isomerase
AT5G57660.1,AT5G57660,COL5,1.00,UP,33.50,1,zinc finger protein CONSTANS-LIKE 5
AT5G57685.1,AT5G57685,ATGDU3,1.00,UP,22.61,1,glutamine dumper 3
AT5G57710.1,AT5G57710,,1.00,UP,9.25,1,heat shock protein-like protein
AT5G57780.1,AT5G57780,,1.00,UP,10.46,1,uncharacterized protein
AT5G57815.1,AT5G57815,,1.00,UP,38.75,1,cytochrome c oxidase subunit VIb
AT5G57850.1,AT5G57850,,1.00,UP,9.69,1,branched-chain-amino-acid aminotransferase-like protein 3
AT5G57860.1,AT5G57860,,1.00,UP,17.68,1,ubiquitin family protein
AT5G57870.1,AT5G57870,eIFiso4G1,1.00,UP,5.02,1,MIF4G domain and MA3 domain-containing protein
AT5G57870.2,AT5G57870,eIFiso4G1,1.00,UP,8.84,1,MIF4G domain and MA3 domain-containing protein
AT5G57887.1,AT5G57887,,1.00,UP,26.56,1,uncharacterized protein
AT5G57930.2,AT5G57930,APO2,1.00,UP,12.16,1,APO protein 2
AT5G57990.1,AT5G57990,UBP23,1.00,UP,12.46,1,ubiquitin carboxyl-terminal hydrolase 23
AT5G58005.1,AT5G58005,,1.00,UP,22.09,1,Cytochrome c oxidase; subunit Vib family protein
AT5G58020.1,AT5G58020,,1.00,UP,14.14,1,uncharacterized protein
AT5G58030.1,AT5G58030,,1.00,UP,16.57,1,Transport protein particle (TRAPP) component
AT5G58040.1,AT5G58040,ATFIPS5,1.00,UP,6.73,1,FIP1
AT5G58060.1,AT5G58060,ATGP1,1.00,UP,21.63,1,VAMP-like protein YKT61
AT5G58070.1,AT5G58070,ATTIL,1.00,UP,30.57,1,outer membrane lipoprotein Blc
AT5G58110.1,AT5G58110,,1.00,UP,27.71,1,chaperone binding / ATPase activator
AT5G58130.1,AT5G58130,ROS3,1.00,UP,7.78,1,RNA recognition motif-containing protein
AT5G58140.4,AT5G58140,PHOT2,1.00,UP,12.58,1,phototropin 2
AT5G58220.3,AT5G58220,TTL,1.00,UP,10.82,1,uric acid degradation bifunctional protein TTL
AT5G58240.1,AT5G58240,FHIT,1.00,UP,13.36,1,bis(5'-adenosyl)-triphosphatase
AT5G58250.1,AT5G58250,,1.00,UP,64.50,1,uncharacterized protein
AT5G58260.1,AT5G58260,,1.00,UP,35.02,1,oxidoreductase
AT5G58290.1,AT5G58290,RPT3,1.00,UP,20.24,1,regulatory particle triple-A ATPase 3
AT5G58330.1,AT5G58330,,1.00,UP,34.11,1,lactate/malate dehydrogenase family protein
AT5G58330.2,AT5G58330,,1.00,UP,12.20,1,lactate/malate dehydrogenase family protein
AT5G58375.1,AT5G58375,,1.00,UP,16.18,1,Methyltransferase-related protein
AT5G58420.1,AT5G58420,,1.00,UP,64.93,1,40S ribosomal protein S4-3
AT5G58430.1,AT5G58430,ATEXO70B1,1.00,UP,10.44,1,exocyst subunit exo70 family protein B1
AT5G58470.1,AT5G58470,TAF15b,1.00,UP,44.06,1,TBP-associated factor 15B
AT5G58490.1,AT5G58490,,1.00,UP,16.00,1,Rossmann-fold NAD(P)-binding domain-containing protein
AT5G58560.1,AT5G58560,,1.00,UP,22.75,1,putative phytol kinase 2
AT5G58570.1,AT5G58570,,1.00,UP,7.18,1,uncharacterized protein
AT5G58590.1,AT5G58590,RANBP1,1.00,UP,15.35,1,Ran-binding protein 1-c
AT5G58640.1,AT5G58640,,1.00,UP,12.59,1,Selenoprotein; Rdx type
AT5G58650.1,AT5G58650,PSY1,1.00,UP,25.49,1,Tyrosine-sulfated glycopeptide 1
AT5G58710.1,AT5G58710,ROC7,1.00,UP,23.70,1,Peptidyl-prolyl cis-trans isomerase CYP20-1
AT5G58740.1,AT5G58740,,1.00,UP,27.54,1,nudC domain-containing protein
AT5G58770.1,AT5G58770,,1.00,UP,19.66,1,dehydrodolichyl diphosphate synthase 2
AT5G58870.1,AT5G58870,ftsh9,1.00,UP,16.07,1,cell division protease ftsH-9
AT5G58950.1,AT5G58950,,1.00,UP,26.81,1,protein kinase family protein
AT5G58960.1,AT5G58960,GIL1,1.00,UP,14.25,1,uncharacterized protein
AT5G59030.1,AT5G59030,COPT1,1.00,UP,34.37,1,copper transporter 1
AT5G59090.2,AT5G59090,SBT4.12,1.00,UP,7.04,1,subtilase 4.12
AT5G59140.1,AT5G59140,,1.00,UP,27.47,1,transcription elongation factor B; polypeptide 1
AT5G59160.3,AT5G59160,PPO,1.00,UP,10.74,1,serine/threonine-protein phosphatase PP1 isozyme 2
AT5G59250.1,AT5G59250,,1.00,UP,23.76,1,D-xylose-proton symporter-like 3
AT5G59290.1,AT5G59290,UXS3,1.00,UP,32.84,1,UDP-glucuronic acid decarboxylase 3
AT5G59300.1,AT5G59300,UBC7,1.00,UP,14.27,1,ubiquitin carrier protein 7
AT5G59410.1,AT5G59410,,1.00,UP,10.79,1,Rab5-interacting family protein
AT5G59420.1,AT5G59420,ORP3C,1.00,UP,9.57,1,oxysterol binding protein-related protein 3C
AT5G59500.1,AT5G59500,,1.00,UP,11.09,1,C-terminal S-isoprenylcysteine carboxyl O-methyltransferase
AT5G59613.2,AT5G59613,,1.00,UP,119.50,1,uncharacterized protein
AT5G59690.1,AT5G59690,,1.00,UP,68.93,1,histone H4
AT5G59780.1,AT5G59780,ATMYB59,1.00,UP,18.43,1,transcription factor MYB59
AT5G59850.1,AT5G59850,,1.00,UP,78.14,1,40S ribosomal protein S15a-1
AT5G59870.1,AT5G59870,HTA6,1.00,UP,17.52,1,histone H2A 6
AT5G59880.1,AT5G59880,ADF3,1.00,UP,51.91,1,actin depolymerizing factor 3
AT5G59890.1,AT5G59890,ATADF4,1.00,UP,76.85,1,actin depolymerizing factor 4
AT5G59910.1,AT5G59910,HTB4,1.00,UP,73.13,1,histone H2B
AT5G59950.4,AT5G59950,,1.00,UP,18.26,1,RNA recognition motif-containing protein
AT5G59960.1,AT5G59960,,1.00,UP,14.62,1,uncharacterized protein
AT5G59970.1,AT5G59970,,1.00,UP,36.17,1,histone H4
AT5G60120.1,AT5G60120,TOE2,1.00,UP,12.61,1,AP2-like ethylene-responsive transcription factor TOE2
AT5G60340.1,AT5G60340,,1.00,UP,28.49,1,maoC-like dehydratase domain-containing protein
AT5G60360.1,AT5G60360,ALP,1.00,UP,134.90,1,thiol protease aleurain
AT5G60360.2,AT5G60360,ALP,1.00,UP,19.78,1,thiol protease aleurain
AT5G60390.1,AT5G60390,,1.00,UP,94.60,1,Elongation factor 1-alpha
AT5G60390.3,AT5G60390,,1.00,UP,156.32,1,Elongation factor 1-alpha
AT5G60400.1,AT5G60400,,1.00,UP,14.28,1,uncharacterized protein
AT5G60548.1,AT5G60548,GRIK2,1.00,UP,11.69,1,conserved peptide upstream open reading frame 62
AT5G60570.1,AT5G60570,,1.00,UP,20.23,1,F-box/kelch-repeat protein
AT5G60620.1,AT5G60620,GPAT9,1.00,UP,11.49,1,glycerol-3-phosphate acyltransferase 9
AT5G60640.1,AT5G60640,PDIL1-4,1.00,UP,13.76,1,protein disulfide-isomerase A1
AT5G60640.3,AT5G60640,PDIL1-4,1.00,UP,10.61,1,protein disulfide-isomerase A1
AT5G60660.1,AT5G60660,PIP2F,1.00,UP,10.41,1,putative aquaporin PIP2-4
AT5G60670.1,AT5G60670,,1.00,UP,46.40,1,60S ribosomal protein L12-3
AT5G60680.1,AT5G60680,,1.00,UP,44.36,1,uncharacterized protein
AT5G60790.1,AT5G60790,ATGCN1,1.00,UP,12.72,1,ABC transporter F family member 1
AT5G60840.1,AT5G60840,,1.00,UP,11.89,1,uncharacterized protein
AT5G60850.1,AT5G60850,OBP4,1.00,UP,23.07,1,Dof zinc finger protein DOF5.4
AT5G60920.1,AT5G60920,COB,1.00,UP,17.22,1,protein COBRA
AT5G60980.2,AT5G60980,,1.00,UP,25.85,1,nuclear transport factor 2 and RNA recognition motif domain-containing protein
AT5G61020.1,AT5G61020,ECT3,1.00,UP,20.86,1,evolutionarily conserved C-terminal region 3 protein
AT5G61130.1,AT5G61130,PDCB1,1.00,UP,18.30,1,glucan endo-1;3-beta-glucosidase-like protein 2
AT5G61150.2,AT5G61150,VIP4,1.00,UP,7.34,1,leo1-like family protein
AT5G61170.1,AT5G61170,,1.00,UP,96.24,1,40S ribosomal protein S19-3
AT5G61210.1,AT5G61210,SNAP33,1.00,UP,12.54,1,SNAP25 homologous protein SNAP33
AT5G61240.1,AT5G61240,,1.00,UP,9.20,1,leucine-rich repeat-containing protein
AT5G61270.2,AT5G61270,PIF7,1.00,UP,6.36,1,transcription factor PIF7
AT5G61310.1,AT5G61310,,1.00,UP,10.45,1,putative cytochrome c oxidase subunit 5C-3
AT5G61330.1,AT5G61330,,1.00,UP,10.98,1,rRNA processing protein-like protein
AT5G61410.1,AT5G61410,RPE,1.00,UP,59.03,1,D-ribulose-5-phosphate-3-epimerase
AT5G61410.2,AT5G61410,RPE,1.00,UP,67.39,1,D-ribulose-5-phosphate-3-epimerase
AT5G61412.1,AT5G61412,,1.00,UP,21.78,1,uncharacterized protein
AT5G61420.2,AT5G61420,AtMYB28,1.00,UP,9.85,1,myb domain protein 28
AT5G61500.1,AT5G61500,ATATG3,1.00,UP,6.51,1,autophagy-related protein 3
AT5G61530.2,AT5G61530,,1.00,UP,7.72,1,uncharacterized Rho GTPase-activating protein
AT5G61590.1,AT5G61590,,1.00,UP,35.94,1,ethylene-responsive transcription factor ERF107
AT5G61600.1,AT5G61600,ERF104,1.00,UP,9.05,1,ethylene-responsive transcription factor ERF104
AT5G61660.1,AT5G61660,,1.00,UP,24.99,1,glycine-rich protein
AT5G61670.1,AT5G61670,,1.00,UP,21.36,1,uncharacterized protein
AT5G61760.1,AT5G61760,ATIPK2BETA,1.00,UP,10.31,1,inositol polyphosphate multikinase beta
AT5G61780.1,AT5G61780,Tudor2,1.00,UP,18.02,1,TUDOR-SN protein 2
AT5G61790.1,AT5G61790,ATCNX1,1.00,UP,40.53,1,calnexin 1
AT5G61820.1,AT5G61820,,1.00,UP,34.28,1,uncharacterized protein
AT5G61960.2,AT5G61960,ML1,1.00,UP,7.89,1,MEI2-like protein 1
AT5G62000.2,AT5G62000,HSS,1.00,UP,36.52,1,auxin response factor 2
AT5G62190.1,AT5G62190,PRH75,1.00,UP,24.69,1,DEAD-box ATP-dependent RNA helicase 7
AT5G62220.1,AT5G62220,ATGT18,1.00,UP,8.46,1,glycosyltransferase 18
AT5G62280.1,AT5G62280,,1.00,UP,15.87,1,uncharacterized protein
AT5G62300.1,AT5G62300,,1.00,UP,66.43,1,40S ribosomal protein S20-1
AT5G62350.1,AT5G62350,,1.00,UP,78.23,1,invertase/pectin methylesterase inhibitor family protein / DC 1.2-like protein
AT5G62360.1,AT5G62360,,1.00,UP,16.89,1,plant invertase/pectin methylesterase inhibitor domain-containing protein
AT5G62390.1,AT5G62390,ATBAG7,1.00,UP,54.35,1,BCL-2-associated athanogene 7
AT5G62440.1,AT5G62440,,1.00,UP,15.53,1,uncharacterized protein
AT5G62460.1,AT5G62460,,1.00,UP,10.99,1,RING/FYVE/PHD zinc finger-containing protein
AT5G62530.1,AT5G62530,ATP5CDH,1.00,UP,8.15,1,delta-1-pyrroline-5-carboxylate dehydrogenase 12A1
AT5G62575.1,AT5G62575,,1.00,UP,11.55,1,uncharacterized protein
AT5G62575.2,AT5G62575,,1.00,UP,20.61,1,uncharacterized protein
AT5G62610.1,AT5G62610,,1.00,UP,13.09,1,transcription factor bHLH79
AT5G62640.2,AT5G62640,ELF5,1.00,UP,5.77,1,proline-rich family protein
AT5G62670.1,AT5G62670,AHA11,1.00,UP,19.77,1,H(+)-ATPase 11
AT5G62680.1,AT5G62680,,1.00,UP,13.14,1,putative peptide/nitrate transporter
AT5G62690.1,AT5G62690,TUB2,1.00,UP,32.09,1,tubulin beta-2/beta-3 chain
AT5G62700.1,AT5G62700,TUB3,1.00,UP,50.92,1,tubulin beta-2/beta-3 chain
AT5G62720.1,AT5G62720,,1.00,UP,29.85,1,HPP integral membrane domain-containing protein
AT5G62740.1,AT5G62740,HIR1,1.00,UP,9.25,1,Hypersensitive-induced response protein 1
AT5G62810.1,AT5G62810,ATPEX14,1.00,UP,16.99,1,peroxin 14
AT5G62890.3,AT5G62890,,1.00,UP,10.07,1,nucleobase-ascorbate transporter 6
AT5G62890.4,AT5G62890,,1.00,UP,10.80,1,nucleobase-ascorbate transporter 6
AT5G62930.1,AT5G62930,,1.00,UP,18.38,1,GDSL esterase/lipase
AT5G63030.1,AT5G63030,,1.00,UP,20.72,1,glutaredoxin-C1
AT5G63160.1,AT5G63160,BT1,1.00,UP,21.61,1,BTB and TAZ domain protein 1
AT5G63180.1,AT5G63180,,1.00,UP,43.27,1,putative pectate lyase 22
AT5G63195.1,AT5G63195,,1.00,UP,17.89,1,other RNA
AT5G63310.1,AT5G63310,NDPK2,1.00,UP,59.55,1,nucleoside diphosphate kinase II
AT5G63400.1,AT5G63400,ADK1,1.00,UP,29.46,1,adenylate kinase 1
AT5G63460.3,AT5G63460,,1.00,UP,10.82,1,SAP domain-containing protein
AT5G63470.1,AT5G63470,NF-YC4,1.00,UP,37.33,1,nuclear transcription factor Y subunit C-4
AT5G63500.1,AT5G63500,,1.00,UP,17.18,1,uncharacterized protein
AT5G63530.2,AT5G63530,FP3,1.00,UP,18.52,1,farnesylated protein 3
AT5G63570.1,AT5G63570,GSA1,1.00,UP,17.51,1,glutamate-1-semialdehyde-2;1-aminomutase
AT5G63600.1,AT5G63600,FLS5,1.00,UP,10.32,1,flavonol synthase 5
AT5G63670.1,AT5G63670,SPT42,1.00,UP,42.79,1,transcription elongation factor SPT4-2
AT5G63680.1,AT5G63680,,1.00,UP,9.41,1,pyruvate kinase
AT5G63780.1,AT5G63780,SHA1,1.00,UP,10.05,1,RING/FYVE/PHD zinc finger-containing protein
AT5G63790.1,AT5G63790,NAC102,1.00,UP,21.14,1,NAC domain-containing protein 102
AT5G63800.1,AT5G63800,MUM2,1.00,UP,13.47,1,beta-galactosidase 6
AT5G63840.1,AT5G63840,RSW3,1.00,UP,10.06,1,alpha 1;3-glucosidase
AT5G63850.1,AT5G63850,AAP4,1.00,UP,17.96,1,amino acid permease 4
AT5G63860.1,AT5G63860,UVR8,1.00,UP,19.21,1,protein UV-B resistance 8
AT5G63870.1,AT5G63870,PP7,1.00,UP,7.99,1,serine/threonine-protein phosphatase 7
AT5G63890.2,AT5G63890,ATHDH,1.00,UP,9.37,1,Histidinol dehydrogenase
AT5G63980.1,AT5G63980,RON1,1.00,UP,17.91,1,inositol polyphosphate 1-phosphatase
AT5G64040.1,AT5G64040,PSAN,1.00,UP,544.32,1,photosystem I reaction center subunit N
AT5G64050.1,AT5G64050,ERS,1.00,UP,14.93,1,glutamyl-tRNA synthetase
AT5G64080.2,AT5G64080,,1.00,UP,8.33,1,Non-specific lipid-transfer protein-like protein
AT5G64130.1,AT5G64130,,1.00,UP,60.26,1,cAMP-regulated phosphoprotein 19-related protein
AT5G64180.1,AT5G64180,,1.00,UP,23.60,1,uncharacterized protein
AT5G64240.2,AT5G64240,MC3,1.00,UP,9.59,1,metacaspase 3
AT5G64250.2,AT5G64250,,1.00,UP,8.63,1,Aldolase-type TIM barrel family protein
AT5G64260.1,AT5G64260,EXL2,1.00,UP,22.30,1,protein EXORDIUM like 2
AT5G64270.1,AT5G64270,,1.00,UP,10.77,1,putative splicing factor
AT5G64290.1,AT5G64290,DCT,1.00,UP,30.45,1,dicarboxylate transport 2.1
AT5G64300.1,AT5G64300,ATGCH,1.00,UP,12.83,1,GTP cyclohydrolase-2
AT5G64310.1,AT5G64310,AGP1,1.00,UP,12.00,1,arabinogalactan protein 1
AT5G64330.1,AT5G64330,NPH3,1.00,UP,11.03,1,root phototropism protein 3
AT5G64340.1,AT5G64340,SAC51,1.00,UP,7.46,1,transcription factor SAC51
AT5G64350.1,AT5G64350,FKBP12,1.00,UP,244.73,1,Peptidyl-prolyl isomerase FKBP12
AT5G64400.1,AT5G64400,,1.00,UP,102.04,1,uncharacterized protein
AT5G64430.1,AT5G64430,,1.00,UP,6.91,1,octicosapeptide/Phox/Bem1p domain-containing protein
AT5G64440.1,AT5G64440,AtFAAH,1.00,UP,16.82,1,fatty acid amide hydrolase
AT5G64460.2,AT5G64460,,1.00,UP,14.43,1,phosphoglycerate mutase-like protein
AT5G64460.6,AT5G64460,,1.00,UP,21.18,1,phosphoglycerate mutase-like protein
AT5G64572.1,AT5G64572,,1.00,UP,33.61,1,other RNA
AT5G64610.1,AT5G64610,HAM1,1.00,UP,9.31,1,histone acetyltransferase MYST1
AT5G64620.1,AT5G64620,ATC/VIF2,1.00,UP,34.53,1,cell wall / vacuolar inhibitor of fructosidase 2
AT5G64650.1,AT5G64650,,1.00,UP,12.41,1,large subunit ribosomal protein L17
AT5G64670.1,AT5G64670,,1.00,UP,11.85,1,ribosomal protein L18e/L15
AT5G64740.1,AT5G64740,CESA6,1.00,UP,26.62,1,cellulose synthase A catalytic subunit 6
AT5G64770.1,AT5G64770,RGF9,1.00,UP,22.99,1,uncharacterized protein
AT5G64816.1,AT5G64816,,1.00,UP,13.12,1,uncharacterized protein
AT5G64840.1,AT5G64840,GCN5,1.00,UP,40.91,1,ABC transporter F family member 5
AT5G64920.1,AT5G64920,CIP8,1.00,UP,14.59,1,E3 ubiquitin-protein ligase CIP8
AT5G64960.1,AT5G64960,CDKC,1.00,UP,5.98,1,cyclin-dependent kinase C-2
AT5G65010.1,AT5G65010,ASN2,1.00,UP,38.52,1,asparagine synthetase 2
AT5G65010.2,AT5G65010,ASN2,1.00,UP,26.03,1,asparagine synthetase 2
AT5G65020.1,AT5G65020,ANNAT2,1.00,UP,32.82,1,annexin D2
AT5G65050.1,AT5G65050,MAF2,1.00,UP,13.05,1,agamous-like MADS-box protein AGL31
AT5G65060.2,AT5G65060,FCL3,1.00,UP,11.07,1,K-box region and MADS-box transcription factor family protein
AT5G65110.1,AT5G65110,ACX2,1.00,UP,8.29,1,acyl-coenzyme A oxidase 2
AT5G65207.1,AT5G65207,,1.00,UP,238.80,1,uncharacterized protein
AT5G65210.4,AT5G65210,TGA1,1.00,UP,10.96,1,transcription factor TGA1
AT5G65220.1,AT5G65220,,1.00,UP,181.65,1,50S ribosomal protein L29
AT5G65270.1,AT5G65270,AtRABA4a,1.00,UP,38.10,1,RAB GTPase homolog A4A
AT5G65310.1,AT5G65310,ATHB5,1.00,UP,27.53,1,homeobox-leucine zipper protein ATHB-5
AT5G65310.2,AT5G65310,ATHB5,1.00,UP,18.91,1,homeobox-leucine zipper protein ATHB-5
AT5G65360.1,AT5G65360,,1.00,UP,68.68,1,histone H3
AT5G65380.1,AT5G65380,,1.00,UP,15.88,1,mate efflux domain-containing protein
AT5G65390.1,AT5G65390,AGP7,1.00,UP,16.51,1,arabinogalactan protein 7
AT5G65480.1,AT5G65480,,1.00,UP,27.50,1,uncharacterized protein
AT5G65580.1,AT5G65580,,1.00,UP,39.32,1,uncharacterized protein
AT5G65610.1,AT5G65610,,1.00,UP,10.05,1,uncharacterized protein
AT5G65620.1,AT5G65620,,1.00,UP,24.59,1,Zincin-like metalloproteases family protein
AT5G65630.1,AT5G65630,GTE7,1.00,UP,11.49,1,global transcription factor group E7
AT5G65640.2,AT5G65640,bHLH093,1.00,UP,8.42,1,transcription factor bHLH93
AT5G65660.1,AT5G65660,,1.00,UP,68.03,1,hydroxyproline-rich glycoprotein family protein
AT5G65670.1,AT5G65670,IAA9,1.00,UP,21.85,1,auxin-responsive protein IAA9
AT5G65670.2,AT5G65670,IAA9,1.00,UP,29.03,1,auxin-responsive protein IAA9
AT5G65720.1,AT5G65720,NIFS1,1.00,UP,46.85,1,cysteine desulfurase 1
AT5G65730.1,AT5G65730,XTH6,1.00,UP,25.93,1,xyloglucan:xyloglucosyl transferase
AT5G65810.1,AT5G65810,,1.00,UP,7.26,1,uncharacterized protein
AT5G65840.1,AT5G65840,,1.00,UP,27.77,1,peroxiredoxin (PRX)-like 2 domain-containing protein
AT5G65910.1,AT5G65910,,1.00,UP,15.92,1,BSD domain-containing protein
AT5G66010.1,AT5G66010,,1.00,UP,10.50,1,RNA recognition motif-containing protein
AT5G66030.1,AT5G66030,ATGRIP,1.00,UP,9.18,1,protein GRIP
AT5G66040.1,AT5G66040,STR16,1.00,UP,115.91,1,thiosulfate sulfurtransferase
AT5G66040.2,AT5G66040,STR16,1.00,UP,14.38,1,thiosulfate sulfurtransferase
AT5G66050.1,AT5G66050,,1.00,UP,10.73,1,Wound-responsive family protein
AT5G66055.1,AT5G66055,AKRP,1.00,UP,8.31,1,ankyrin repeat domain-containing protein
AT5G66055.2,AT5G66055,AKRP,1.00,UP,14.56,1,ankyrin repeat domain-containing protein
AT5G66090.1,AT5G66090,,1.00,UP,8.61,1,uncharacterized protein
AT5G66100.1,AT5G66100,,1.00,UP,8.18,1,winged-helix DNA-binding transcription factor family protein
AT5G66170.1,AT5G66170,STR18,1.00,UP,12.36,1,sulfurtransferase 18
AT5G66190.1,AT5G66190,ATLFNR1,1.00,UP,92.62,1,ferredoxin--NADP+ reductase
AT5G66190.2,AT5G66190,ATLFNR1,1.00,UP,77.31,1,ferredoxin--NADP+ reductase
AT5G66240.2,AT5G66240,,1.00,UP,17.18,1,transducin/WD40 domain-containing protein
AT5G66250.2,AT5G66250,,1.00,UP,11.90,1,kinectin-related protein
AT5G66400.1,AT5G66400,RAB18,1.00,UP,10.49,1,dehydrin Rab18
AT5G66400.2,AT5G66400,RAB18,1.00,UP,7.45,1,dehydrin Rab18
AT5G66420.2,AT5G66420,,1.00,UP,9.48,1,uncharacterized protein
AT5G66570.1,AT5G66570,PSBO1,1.00,UP,918.77,1,oxygen-evolving enhancer protein 1-1
AT5G66680.1,AT5G66680,DGL1,1.00,UP,21.02,1,oligosaccharyltransferase complex subunit beta
AT5G66690.1,AT5G66690,UGT72E2,1.00,UP,11.39,1,coniferyl-alcohol glucosyltransferase
AT5G66760.1,AT5G66760,SDH1-1,1.00,UP,16.02,1,succinate dehydrogenase
AT5G66770.1,AT5G66770,,1.00,UP,10.88,1,scarecrow-like protein 4
AT5G66860.1,AT5G66860,,1.00,UP,15.49,1,Ribosomal protein L25/Gln-tRNA synthetase; anti-codon-binding domain protein
AT5G66930.3,AT5G66930,,1.00,UP,10.58,1,uncharacterized protein
AT5G67030.1,AT5G67030,NPQ2,1.00,UP,67.68,1,zeaxanthin epoxidase (ZEP) (ABA1)
AT5G67070.1,AT5G67070,RALFL34,1.00,UP,57.97,1,protein ralf-like 34
AT5G67190.1,AT5G67190,DEAR2,1.00,UP,13.17,1,ethylene-responsive transcription factor ERF010
AT5G67220.1,AT5G67220,,1.00,UP,16.86,1,tRNA-dihydrouridine synthase 4
AT5G67250.1,AT5G67250,SKIP2,1.00,UP,21.94,1,F-box protein SKIP2
AT5G67260.1,AT5G67260,CYCD3,1.00,UP,18.12,1,cyclin-D3-2
AT5G67320.1,AT5G67320,HOS15,1.00,UP,10.12,1,WD-40 repeat family protein
AT5G67360.1,AT5G67360,ARA12,1.00,UP,31.74,1,subtilisin-like protease
AT5G67370.1,AT5G67370,,1.00,UP,21.20,1,uncharacterized protein
AT5G67380.1,AT5G67380,ATCKA1,1.00,UP,8.07,1,casein kinase alpha 1
AT5G67380.2,AT5G67380,ATCKA1,1.00,UP,9.49,1,casein kinase alpha 1
AT5G67385.1,AT5G67385,,1.00,UP,26.41,1,phototropic-responsive NPH3-like protein
AT5G67420.1,AT5G67420,LBD37,1.00,UP,19.76,1,LOB domain-containing protein 37
AT5G67480.2,AT5G67480,BT4,1.00,UP,13.79,1,BTB and TAZ domain protein 4
AT5G67490.1,AT5G67490,,1.00,UP,33.01,1,uncharacterized protein
AT5G67500.1,AT5G67500,ATVDAC2,1.00,UP,31.98,1,voltage dependent anion channel 2
AT5G67510.1,AT5G67510,,1.00,UP,49.82,1,60S ribosomal protein L26-2
AT5G67580.2,AT5G67580,ATTRB2,1.00,UP,9.43,1,Homeodomain-like/winged-helix DNA-binding family protein
AT5G67590.1,AT5G67590,FRO1,1.00,UP,29.56,1,NADH dehydrogenase (ubiquinone) Fe-S protein 4
AT5G67600.1,AT5G67600,,1.00,UP,30.20,1,uncharacterized protein
ATCG00010.1,ATCG00010,TRNH,1.00,UP,30778.20,1,A chloroplast gene encoding a histidine-accepting tRNA
ATCG00020.1,ATCG00020,PSBA,1.00,UP,2484.46,1,photosystem II reaction center protein A
ATCG00040.1,ATCG00040,MATK,1.00,UP,13.68,1,maturase K
ATCG00065.1,ATCG00065,RPS12,1.00,UP,382.80,1,ribosomal protein S12A
ATCG00070.1,ATCG00070,PSBK,1.00,UP,463.54,1,photosystem II reaction center protein K precursor
ATCG00080.1,ATCG00080,PSBI,1.00,UP,545.00,1,photosystem II reaction center protein I
ATCG00090.1,ATCG00090,TRNS.1,1.00,UP,599.96,1,tRNA-Ser
ATCG00140.1,ATCG00140,ATPH,1.00,UP,3195.20,1,ATP synthase subunit C family protein
ATCG00150.1,ATCG00150,ATPI,1.00,UP,33.22,1,ATPase; F0 complex; subunit A protein
ATCG00210.1,ATCG00210,YCF6,1.00,UP,1756.89,1,electron transporter; transferring electrons within cytochrome b6/f complex of photosystem IIs
ATCG00220.1,ATCG00220,PSBM,1.00,UP,528.06,1,photosystem II reaction center protein M
ATCG00250.1,ATCG00250,TRNE,1.00,UP,5042.02,1,this chloroplast gene encodes a UUC tRNA whose expression is regulated by SIG2
ATCG00270.1,ATCG00270,PSBD,1.00,UP,410.90,1,photosystem II reaction center protein D
ATCG00280.1,ATCG00280,PSBC,1.00,UP,556.36,1,photosystem II reaction center protein C
ATCG00300.1,ATCG00300,YCF9,1.00,UP,584.91,1,YCF9
ATCG00320.1,ATCG00320,TRNFM,1.00,UP,890.96,1,tRNA-Phe
ATCG00330.1,ATCG00330,RPS14,1.00,UP,1916.10,1,chloroplast ribosomal protein S14
ATCG00340.1,ATCG00340,PSAB,1.00,UP,163.14,1,Photosystem I; PsaA/PsaB protein
ATCG00350.1,ATCG00350,PSAA,1.00,UP,262.43,1,Photosystem I; PsaA/PsaB protein
ATCG00360.1,ATCG00360,YCF3,1.00,UP,52.49,1,Tetratricopeptide repeat (TPR)-like superfamily protein
ATCG00370.1,ATCG00370,TRNS.3,1.00,UP,783.84,1,tRNA-Ser
ATCG00400.1,ATCG00400,TRNL.1,1.00,UP,2727.44,1,tRNA-Leu
ATCG00410.1,ATCG00410,TRNF,1.00,UP,2551.84,1,chloroplast TRNF
ATCG00420.1,ATCG00420,NDHJ,1.00,UP,81.40,1,NADH dehydrogenase subunit J
ATCG00430.1,ATCG00430,PSBG,1.00,UP,32.32,1,photosystem II reaction center protein G
ATCG00440.1,ATCG00440,NDHC,1.00,UP,39.19,1,NADH:ubiquinone/plastoquinone oxidoreductase; chain 3 protein
ATCG00450.1,ATCG00450,TRNV.1,1.00,UP,2018.02,1,tRNA-Val
ATCG00460.1,ATCG00460,TRNM,1.00,UP,2161.40,1,Chloroplast encoded tRNA-Met gene
ATCG00470.1,ATCG00470,ATPE,1.00,UP,302.39,1,ATP synthase epsilon chain
ATCG00480.1,ATCG00480,ATPB,1.00,UP,122.55,1,ATP synthase subunit beta
ATCG00490.1,ATCG00490,RBCL,1.00,UP,918.08,1,ribulose-bisphosphate carboxylases
